regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Sul;RS;;43;;;;2020-02-27;9;11377239;0;0;0;0;;;
Sul;RS;;43;;;;2020-02-28;9;11377239;0;0;0;0;;;
Sul;RS;;43;;;;2020-02-29;9;11377239;0;0;0;0;;;
Sul;RS;;43;;;;2020-03-01;10;11377239;0;0;0;0;;;
Sul;RS;;43;;;;2020-03-02;10;11377239;0;0;0;0;;;
Sul;RS;;43;;;;2020-03-03;10;11377239;0;0;0;0;;;
Sul;RS;;43;;;;2020-03-04;10;11377239;0;0;0;0;;;
Sul;RS;;43;;;;2020-03-05;10;11377239;0;0;0;0;;;
Sul;RS;;43;;;;2020-03-06;10;11377239;0;0;0;0;;;
Sul;RS;;43;;;;2020-03-07;10;11377239;0;0;0;0;;;
Sul;RS;;43;;;;2020-03-08;11;11377239;0;0;0;0;;;
Sul;RS;;43;;;;2020-03-09;11;11377239;0;0;0;0;;;
Sul;RS;;43;;;;2020-03-10;11;11377239;1;1;0;0;;;
Sul;RS;;43;;;;2020-03-11;11;11377239;2;1;0;0;;;
Sul;RS;;43;;;;2020-03-12;11;11377239;4;2;0;0;;;
Sul;RS;;43;;;;2020-03-13;11;11377239;4;0;0;0;;;
Sul;RS;;43;;;;2020-03-14;11;11377239;6;2;0;0;;;
Sul;RS;;43;;;;2020-03-15;12;11377239;6;0;0;0;;;
Sul;RS;;43;;;;2020-03-16;12;11377239;6;0;0;0;;;
Sul;RS;;43;;;;2020-03-17;12;11377239;10;4;0;0;;;
Sul;RS;;43;;;;2020-03-18;12;11377239;19;9;0;0;;;
Sul;RS;;43;;;;2020-03-19;12;11377239;28;9;0;0;;;
Sul;RS;;43;;;;2020-03-20;12;11377239;37;9;0;0;;;
Sul;RS;;43;;;;2020-03-21;12;11377239;60;23;0;0;;;
Sul;RS;;43;;;;2020-03-22;13;11377239;72;12;0;0;;;
Sul;RS;;43;;;;2020-03-23;13;11377239;86;14;0;0;;;
Sul;RS;;43;;;;2020-03-24;13;11377239;98;12;0;0;;;
Sul;RS;;43;;;;2020-03-25;13;11377239;123;25;1;1;;;
Sul;RS;;43;;;;2020-03-26;13;11377239;168;45;1;0;;;
Sul;RS;;43;;;;2020-03-27;13;11377239;195;27;2;1;;;
Sul;RS;;43;;;;2020-03-28;13;11377239;197;2;2;0;;;
Sul;RS;;43;;;;2020-03-29;14;11377239;226;29;2;0;;;
Sul;RS;;43;;;;2020-03-30;14;11377239;241;15;3;1;;;
Sul;RS;;43;;;;2020-03-31;14;11377239;274;33;4;1;;;
Sul;RS;;43;;;;2020-04-01;14;11377239;306;32;4;0;;;
Sul;RS;;43;;;;2020-04-02;14;11377239;334;28;5;1;;;
Sul;RS;;43;;;;2020-04-03;14;11377239;396;62;5;0;;;
Sul;RS;;43;;;;2020-04-04;14;11377239;410;14;6;1;;;
Sul;RS;;43;;;;2020-04-05;15;11377239;418;8;7;1;;;
Sul;RS;;43;;;;2020-04-06;15;11377239;481;63;7;0;;;
Sul;RS;;43;;;;2020-04-07;15;11377239;508;27;8;1;;;
Sul;RS;;43;;;;2020-04-08;15;11377239;555;47;9;1;;;
Sul;RS;;43;;;;2020-04-09;15;11377239;618;63;12;3;;;
Sul;RS;;43;;;;2020-04-10;15;11377239;636;18;14;2;;;
Sul;RS;;43;;;;2020-04-11;15;11377239;640;4;15;1;;;
Sul;RS;;43;;;;2020-04-12;16;11377239;653;13;16;1;;;
Sul;RS;;43;;;;2020-04-13;16;11377239;664;11;16;0;;;
Sul;RS;;43;;;;2020-04-14;16;11377239;700;36;18;2;;;
Sul;RS;;43;;;;2020-04-15;16;11377239;747;47;19;1;;;
Sul;RS;;43;;;;2020-04-16;16;11377239;780;33;19;0;;;
Sul;RS;;43;;;;2020-04-17;16;11377239;802;22;22;3;;;
Sul;RS;;43;;;;2020-04-18;16;11377239;831;29;24;2;;;
Sul;RS;;43;;;;2020-04-19;17;11377239;854;23;24;0;;;
Sul;RS;;43;;;;2020-04-20;17;11377239;889;35;27;3;;;
Sul;RS;;43;;;;2020-04-21;17;11377239;904;15;27;0;;;
Sul;RS;;43;;;;2020-04-22;17;11377239;923;19;27;0;;;
Sul;RS;;43;;;;2020-04-23;17;11377239;994;71;29;2;;;
Sul;RS;;43;;;;2020-04-24;17;11377239;1061;67;31;2;;;
Sul;RS;;43;;;;2020-04-25;17;11377239;1096;35;34;3;;;
Sul;RS;;43;;;;2020-04-26;18;11377239;1166;70;35;1;;;
Sul;RS;;43;;;;2020-04-27;18;11377239;1228;62;42;7;;;
Sul;RS;;43;;;;2020-04-28;18;11377239;1286;58;45;3;;;
Sul;RS;;43;;;;2020-04-29;18;11377239;1368;82;50;5;;;
Sul;RS;;43;;;;2020-04-30;18;11377239;1466;98;51;1;;;
Sul;RS;;43;;;;2020-05-01;18;11377239;1529;63;58;7;;;
Sul;RS;;43;;;;2020-05-02;18;11377239;1619;90;62;4;;;
Sul;RS;;43;;;;2020-05-03;19;11377239;1666;47;65;3;;;
Sul;RS;;43;;;;2020-05-04;19;11377239;1711;45;74;9;;;
Sul;RS;;43;;;;2020-05-05;19;11377239;1815;104;79;5;;;
Sul;RS;;43;;;;2020-05-06;19;11377239;2050;235;87;8;;;
Sul;RS;;43;;;;2020-05-07;19;11377239;2129;79;90;3;;;
Sul;RS;;43;;;;2020-05-08;19;11377239;2447;318;91;1;;;
Sul;RS;;43;;;;2020-05-09;19;11377239;2493;46;95;4;;;
Sul;RS;;43;;;;2020-05-10;20;11377239;2542;49;97;2;;;
Sul;RS;;43;;;;2020-05-11;20;11377239;2576;34;105;8;;;
Sul;RS;;43;;;;2020-05-12;20;11377239;2917;341;111;6;;;
Sul;RS;;43;;;;2020-05-13;20;11377239;2917;0;111;0;;;
Sul;RS;;43;;;;2020-05-14;20;11377239;2997;80;120;9;;;
Sul;RS;;43;;;;2020-05-15;20;11377239;3597;600;126;6;;;
Sul;RS;;43;;;;2020-05-16;20;11377239;3695;98;132;6;;;
Sul;RS;;43;;;;2020-05-17;21;11377239;3735;40;142;10;;;
Sul;RS;;43;;;;2020-05-18;21;11377239;3735;0;144;2;;;
Sul;RS;;43;;;;2020-05-19;21;11377239;3750;15;151;7;;;
Sul;RS;;43;;;;2020-05-20;21;11377239;4973;1223;161;10;;;
Sul;RS;;43;;;;2020-05-21;21;11377239;5473;500;166;5;;;
Sul;RS;;43;;;;2020-05-22;21;11377239;5918;445;172;6;;;
Sul;RS;;43;;;;2020-05-23;21;11377239;6336;418;176;4;;;
Sul;RS;;43;;;;2020-05-24;22;11377239;6470;134;180;4;;;
Sul;RS;;43;;;;2020-05-25;22;11377239;6559;89;197;17;;;
Sul;RS;;43;;;;2020-05-26;22;11377239;6785;226;203;6;;;
Sul;RS;;43;;;;2020-05-27;22;11377239;7048;263;209;6;;;
Sul;RS;;43;;;;2020-05-28;22;11377239;8234;1186;213;4;;;
Sul;RS;;43;;;;2020-05-29;22;11377239;8234;0;213;0;;;
Sul;RS;;43;;;;2020-05-30;22;11377239;9242;1008;218;5;;;
Sul;RS;;43;;;;2020-05-31;23;11377239;9332;90;224;6;;;
Sul;RS;;43;;;;2020-06-01;23;11377239;9332;0;232;8;;;
Sul;RS;;43;;;;2020-06-02;23;11377239;9919;587;245;13;;;
Sul;RS;;43;;;;2020-06-03;23;11377239;10398;479;258;13;;;
Sul;RS;;43;;;;2020-06-04;23;11377239;11010;612;265;7;;;
Sul;RS;;43;;;;2020-06-05;23;11377239;11583;573;276;11;;;
Sul;RS;;43;;;;2020-06-06;23;11377239;12037;454;283;7;;;
Sul;RS;;43;;;;2020-06-07;24;11377239;12135;98;286;3;;;
Sul;RS;;43;;;;2020-06-08;24;11377239;12250;115;291;5;;;
Sul;RS;;43;;;;2020-06-09;24;11377239;12802;552;301;10;;;
Sul;RS;;43;;;;2020-06-10;24;11377239;13619;817;316;15;;;
Sul;RS;;43;;;;2020-06-11;24;11377239;14168;549;323;7;;;
Sul;RS;;43;;;;2020-06-12;24;11377239;14384;216;337;14;;;
Sul;RS;;43;;;;2020-06-13;24;11377239;14627;243;344;7;;;
Sul;RS;;43;;;;2020-06-14;25;11377239;14661;34;350;6;;;
Sul;RS;;43;;;;2020-06-15;25;11377239;15438;777;360;10;;;
Sul;RS;;43;;;;2020-06-16;25;11377239;16471;1033;374;14;;;
Sul;RS;;43;;;;2020-06-17;25;11377239;17128;657;387;13;;;
Sul;RS;;43;;;;2020-06-18;25;11377239;17822;694;406;19;;;
Sul;RS;;43;;;;2020-06-19;25;11377239;18587;765;423;17;;;
Sul;RS;;43;;;;2020-06-20;25;11377239;19138;551;430;7;;;
Sul;RS;;43;;;;2020-06-21;26;11377239;19348;210;434;4;;;
Sul;RS;;43;;;;2020-06-22;26;11377239;19710;362;458;24;;;
Sul;RS;;43;;;;2020-06-23;26;11377239;20864;1154;477;19;;;
Sul;RS;;43;;;;2020-06-24;26;11377239;22009;1145;500;23;;;
Sul;RS;;43;;;;2020-06-25;26;11377239;23060;1051;500;0;;;
Sul;RS;;43;;;;2020-06-26;26;11377239;24114;1054;540;40;;;
Sul;RS;;43;;;;2020-06-27;26;11377239;25000;886;554;14;;;
Sul;RS;;43;;;;2020-06-28;27;11377239;25243;243;559;5;;;
Sul;RS;;43;;;;2020-06-29;27;11377239;25659;416;582;23;;;
Sul;RS;;43;;;;2020-06-30;27;11377239;26941;1282;614;32;;;
Sul;RS;;43;;;;2020-07-01;27;11377239;28171;1230;636;22;;;
Sul;RS;;43;;;;2020-07-02;27;11377239;29195;1024;663;27;;;
Sul;RS;;43;;;;2020-07-03;27;11377239;30371;1176;690;27;;;
Sul;RS;;43;;;;2020-07-04;27;11377239;31619;1248;715;25;;;
Sul;RS;;43;;;;2020-07-05;28;11377239;31955;336;727;12;;;
Sul;RS;;43;;;;2020-07-06;28;11377239;32401;446;759;32;;;
Sul;RS;;43;;;;2020-07-07;28;11377239;33800;1399;791;32;;;
Sul;RS;;43;;;;2020-07-08;28;11377239;35557;1757;825;34;;;
Sul;RS;;43;;;;2020-07-09;28;11377239;36434;877;870;45;;;
Sul;RS;;43;;;;2020-07-10;28;11377239;37490;1056;919;49;;;
Sul;RS;;43;;;;2020-07-11;28;11377239;38720;1230;943;24;;;
Sul;RS;;43;;;;2020-07-12;29;11377239;39240;520;962;19;;;
Sul;RS;;43;;;;2020-07-13;29;11377239;39656;416;995;33;;;
Sul;RS;;43;;;;2020-07-14;29;11377239;40993;1337;1060;65;;;
Sul;RS;;43;;;;2020-07-15;29;11377239;42239;1246;1101;41;;;
Sul;RS;;43;;;;2020-07-16;29;11377239;45344;3105;1141;40;;;
Sul;RS;;43;;;;2020-07-17;29;11377239;46710;1366;1166;25;;;
Sul;RS;;43;;;;2020-07-18;29;11377239;46847;137;1229;63;;;
Sul;RS;;43;;;;2020-07-19;30;11377239;47113;266;1252;23;;;
Sul;RS;;43;;;;2020-07-20;30;11377239;47449;336;1285;33;;;
Sul;RS;;43;;;;2020-07-21;30;11377239;49840;2391;1349;64;;;
Sul;RS;;43;;;;2020-07-22;30;11377239;53073;3233;1397;48;;;
Sul;RS;;43;;;;2020-07-23;30;11377239;54841;1768;1456;59;;;
Sul;RS;;43;;;;2020-07-24;30;11377239;57007;2166;1494;38;;;
Sul;RS;;43;;;;2020-07-25;30;11377239;59118;2111;1554;60;;;
Sul;RS;;43;;;;2020-07-26;31;11377239;59779;661;1571;17;;;
Sul;RS;;43;;;;2020-07-27;31;11377239;60044;265;1611;40;;;
Sul;RS;;43;;;;2020-07-28;31;11377239;62347;2303;1680;69;;;
Sul;RS;;43;;;;2020-07-29;31;11377239;64496;2149;1750;70;;;
Sul;RS;;43;;;;2020-07-30;31;11377239;66473;1977;1825;75;;;
Sul;RS;;43;;;;2020-07-31;31;11377239;66692;219;1876;51;;;
Sul;RS;;43;;;;2020-08-01;31;11377239;70456;3764;1947;71;;;
Sul;RS;;43;;;;2020-08-02;32;11377239;71040;584;1974;27;;;
Sul;RS;;43;;;;2020-08-03;32;11377239;71479;439;2016;42;;;
Sul;RS;;43;;;;2020-08-04;32;11377239;73618;2139;2099;83;;;
Sul;RS;;43;;;;2020-08-05;32;11377239;76563;2945;2163;64;;;
Sul;RS;;43;;;;2020-08-06;32;11377239;78837;2274;2231;68;;;
Sul;RS;;43;;;;2020-08-07;32;11377239;79026;189;2282;51;;;
Sul;RS;;43;;;;2020-08-08;32;11377239;83595;4569;2346;64;;;
Sul;RS;;43;;;;2020-08-09;33;11377239;83991;396;2360;14;;;
Sul;RS;;43;;;;2020-08-10;33;11377239;84034;43;2417;57;;;
Sul;RS;;43;;;;2020-08-11;33;11377239;87415;3381;2472;55;;;
Sul;RS;;43;;;;2020-08-12;33;11377239;90049;2634;2540;68;;;
Sul;RS;;43;;;;2020-08-13;33;11377239;92560;2511;2584;44;;;
Sul;RS;;43;;;;2020-08-14;33;11377239;95142;2582;2631;47;;;
Sul;RS;;43;;;;2020-08-15;33;11377239;97445;2303;2647;16;;;
Sul;RS;;43;;;;2020-08-16;34;11377239;97877;432;2689;42;;;
Sul;RS;;43;;;;2020-08-17;34;11377239;98007;130;2744;55;;;
Sul;RS;;43;;;;2020-08-18;34;11377239;101217;3210;2822;78;;;
Sul;RS;;43;;;;2020-08-19;34;11377239;103891;2674;2881;59;;;
Sul;RS;;43;;;;2020-08-20;34;11377239;104068;177;2948;67;;;
Sul;RS;;43;;;;2020-08-21;34;11377239;104335;267;2993;45;;;
Sul;RS;;43;;;;2020-08-22;34;11377239;108839;4504;3046;53;;;
Sul;RS;;43;;;;2020-08-23;35;11377239;109873;1034;3062;16;;;
Sul;RS;;43;;;;2020-08-24;35;11377239;109953;80;3102;40;;;
Sul;RS;;43;;;;2020-08-25;35;11377239;112763;2810;3161;59;;;
Sul;RS;;43;;;;2020-08-26;35;11377239;115984;3221;3235;74;;;
Sul;RS;;43;;;;2020-08-27;35;11377239;118315;2331;3275;40;;;
Sul;RS;;43;;;;2020-08-28;35;11377239;120739;2424;3323;48;;;
Sul;RS;;43;;;;2020-08-29;35;11377239;124416;3677;3385;62;;;
Sul;RS;;43;;;;2020-08-30;36;11377239;124482;66;3395;10;;;
Sul;RS;;43;;;;2020-08-31;36;11377239;125813;1331;3435;40;;;
Sul;RS;;43;;;;2020-09-01;36;11377239;127799;1986;3501;66;;;
Sul;RS;;43;;;;2020-09-02;36;11377239;131461;3662;3543;42;;;
Sul;RS;;43;;;;2020-09-03;36;11377239;134610;3149;3590;47;;;
Sul;RS;;43;;;;2020-09-04;36;11377239;137217;2607;3650;60;;;
Sul;RS;;43;;;;2020-09-05;36;11377239;143485;6268;3714;64;;;
Sul;RS;;43;;;;2020-09-06;37;11377239;143914;429;3739;25;;;
Sul;RS;;43;;;;2020-09-07;37;11377239;143952;38;3756;17;;;
Sul;RS;;43;;;;2020-09-08;37;11377239;144502;550;3800;44;;;
Sul;RS;;43;;;;2020-09-09;37;11377239;147576;3074;3882;82;;;
Sul;RS;;43;;;;2020-09-10;37;11377239;151392;3816;3929;47;;;
Sul;RS;;43;;;;2020-09-11;37;11377239;153475;2083;3997;68;;;
Sul;RS;;43;;;;2020-09-12;37;11377239;156264;2789;4039;42;;;
Sul;RS;;43;;;;2020-09-13;38;11377239;156903;639;4055;16;;;
Sul;RS;;43;;;;2020-09-14;38;11377239;157907;1004;4080;25;;;
Sul;RS;;43;;;;2020-09-15;38;11377239;160940;3033;4174;94;;;
Sul;RS;;43;;;;2020-09-16;38;11377239;164373;3433;4216;42;;;
Sul;RS;;43;;;;2020-09-17;38;11377239;167781;3408;4268;52;;;
Sul;RS;;43;;;;2020-09-18;38;11377239;170749;2968;4318;50;;;
Sul;RS;;43;;;;2020-09-19;38;11377239;174140;3391;4371;53;;;
Sul;RS;;43;;;;2020-09-20;39;11377239;174777;637;4384;13;;;
Sul;RS;;43;;;;2020-09-21;39;11377239;175349;572;4409;25;;;
Sul;RS;;43;;;;2020-09-22;39;11377239;177485;2136;4472;63;;;
Sul;RS;;43;;;;2020-09-23;39;11377239;179436;1951;4515;43;;;
Sul;RS;;43;;;;2020-09-24;39;11377239;181217;1781;4544;29;;;
Sul;RS;;43;;;;2020-09-25;39;11377239;183115;1898;4574;30;;;
Sul;RS;;43;;;;2020-09-26;39;11377239;185119;2004;4615;41;;;
Sul;RS;;43;;;;2020-09-27;40;11377239;185516;397;4627;12;;;
Sul;RS;;43;;;;2020-09-28;40;11377239;185778;262;4648;21;;;
Sul;RS;;43;;;;2020-09-29;40;11377239;188253;2475;4724;76;;;
Sul;RS;;43;;;;2020-09-30;40;11377239;190572;2319;4782;58;;;
Sul;RS;;43;;;;2020-10-01;40;11377239;197186;6614;4815;33;;;
Sul;RS;;43;;;;2020-10-02;40;11377239;200427;3241;4852;37;;;
Sul;RS;;43;;;;2020-10-03;40;11377239;202587;2160;4898;46;;;
Sul;RS;;43;;;;2020-10-04;41;11377239;202719;132;4908;10;;;
Sul;RS;;43;;;;2020-10-05;41;11377239;203497;778;4952;44;;;
Sul;RS;;43;;;;2020-10-06;41;11377239;205375;1878;4989;37;;;
Sul;RS;;43;;;;2020-10-07;41;11377239;207706;2331;5035;46;;;
Sul;RS;;43;;;;2020-10-08;41;11377239;209623;1917;5068;33;;;
Sul;RS;;43;;;;2020-10-09;41;11377239;211773;2150;5100;32;;;
Sul;RS;;43;;;;2020-10-10;41;11377239;213782;2009;5135;35;;;
Sul;RS;;43;;;;2020-10-11;42;11377239;214158;376;5141;6;;;
Sul;RS;;43;;;;2020-10-12;42;11377239;214584;426;5148;7;;;
Sul;RS;;43;;;;2020-10-13;42;11377239;214970;386;5167;19;;;
Sul;RS;;43;;;;2020-10-14;42;11377239;216932;1962;5237;70;;;
Sul;RS;;43;;;;2020-10-15;42;11377239;218835;1903;5282;45;;;
Sul;RS;;43;;;;2020-10-16;42;11377239;220563;1728;5312;30;;;
Sul;RS;;43;;;;2020-10-17;42;11377239;222692;2129;5342;30;;;
Sul;RS;;43;;;;2020-10-18;43;11377239;223016;324;5346;4;;;
Sul;RS;;43;;;;2020-10-19;43;11377239;224020;1004;5388;42;;;
Sul;RS;;43;;;;2020-10-20;43;11377239;225694;1674;5452;64;;;
Sul;RS;;43;;;;2020-10-21;43;11377239;227463;1769;5482;30;;;
Sul;RS;;43;;;;2020-10-22;43;11377239;228762;1299;5518;36;;;
Sul;RS;;43;;;;2020-10-23;43;11377239;230944;2182;5554;36;;;
Sul;RS;;43;;;;2020-10-24;43;11377239;234076;3132;5581;27;;;
Sul;RS;;43;;;;2020-10-25;44;11377239;234076;0;5581;0;;;
Sul;RS;;43;;;;2020-10-26;44;11377239;235673;1597;5615;34;;;
Sul;RS;;43;;;;2020-10-27;44;11377239;238396;2723;5665;50;;;
Sul;RS;;43;;;;2020-10-28;44;11377239;240694;2298;5699;34;;;
Sul;RS;;43;;;;2020-10-29;44;11377239;243402;2708;5729;30;;;
Sul;RS;;43;;;;2020-10-30;44;11377239;243402;0;5729;0;;;
Sul;RS;;43;;;;2020-10-31;44;11377239;247576;4174;5797;68;;;
Sul;RS;;43;;;;2020-11-01;45;11377239;248482;906;5804;7;;;
Sul;RS;;43;;;;2020-11-02;45;11377239;249437;955;5805;1;;;
Sul;RS;;43;;;;2020-11-03;45;11377239;250064;627;5844;39;;;
Sul;RS;;43;;;;2020-11-04;45;11377239;253272;3208;5903;59;;;
Sul;RS;;43;;;;2020-11-05;45;11377239;254828;1556;5954;51;;;
Sul;RS;;43;;;;2020-11-06;45;11377239;257785;2957;5973;19;;;
Sul;RS;;43;;;;2020-11-07;45;11377239;260188;2403;5990;17;;;
Sul;RS;;43;;;;2020-11-08;46;11377239;260898;710;5992;2;;;
Sul;RS;;43;;;;2020-11-09;46;11377239;261656;758;5997;5;;;
Sul;RS;;43;;;;2020-11-10;46;11377239;264576;2920;6001;4;;;
Sul;RS;;43;;;;2020-11-11;46;11377239;267750;3174;6034;33;;;
Sul;RS;;43;;;;2020-11-12;46;11377239;271340;3590;6125;91;;;
Sul;RS;;43;;;;2020-11-13;46;11377239;274411;3071;6168;43;;;
Sul;RS;;43;;;;2020-11-14;46;11377239;277519;3108;6215;47;;;
Sul;RS;;43;;;;2020-11-15;47;11377239;278707;1188;6219;4;;;
Sul;RS;;43;;;;2020-11-16;47;11377239;279872;1165;6243;24;;;
Sul;RS;;43;;;;2020-11-17;47;11377239;283351;3479;6314;71;;;
Sul;RS;;43;;;;2020-11-18;47;11377239;287204;3853;6356;42;;;
Sul;RS;;43;;;;2020-11-19;47;11377239;289923;2719;6410;54;;;
Sul;RS;;43;;;;2020-11-20;47;11377239;293221;3298;6447;37;;;
Sul;RS;;43;;;;2020-11-21;47;11377239;296904;3683;6487;40;;;
Sul;RS;;43;;;;2020-11-22;48;11377239;297827;923;6494;7;;;
Sul;RS;;43;;;;2020-11-23;48;11377239;298670;843;6524;30;;;
Sul;RS;;43;;;;2020-11-24;48;11377239;301766;3096;6573;49;;;
Sul;RS;;43;;;;2020-11-25;48;11377239;306335;4569;6639;66;;;
Sul;RS;;43;;;;2020-11-26;48;11377239;308647;2312;6686;47;;;
Sul;RS;;43;;;;2020-11-27;48;11377239;311123;2476;6725;39;;;
Sul;RS;;43;;;;2020-11-28;48;11377239;318936;7813;6768;43;;;
Sul;RS;;43;;;;2020-11-29;49;11377239;320778;1842;6776;8;;;
Sul;RS;;43;;;;2020-11-30;49;11377239;322058;1280;6813;37;;;
Sul;RS;;43;;;;2020-12-01;49;11377239;326425;4367;6900;87;;;
Sul;RS;;43;;;;2020-12-02;49;11377239;331279;4854;6973;73;;;
Sul;RS;;43;;;;2020-12-03;49;11377239;337003;5724;7043;70;;;
Sul;RS;;43;;;;2020-12-04;49;11377239;342035;5032;7104;61;;;
Sul;RS;;43;;;;2020-12-05;49;11377239;346801;4766;7166;62;;;
Sul;RS;;43;;;;2020-12-06;50;11377239;349035;2234;7183;17;;;
Sul;RS;;43;;;;2020-12-07;50;11377239;350569;1534;7235;52;;;
Sul;RS;;43;;;;2020-12-08;50;11377239;354683;4114;7316;81;;;
Sul;RS;;43;;;;2020-12-09;50;11377239;359544;4861;7388;72;;;
Sul;RS;;43;;;;2020-12-10;50;11377239;363979;4435;7452;64;;;
Sul;RS;;43;;;;2020-12-11;50;11377239;369142;5163;7513;61;;;
Sul;RS;;43;;;;2020-12-12;50;11377239;372699;3557;7578;65;;;
Sul;RS;;43;;;;2020-12-13;51;11377239;376590;3891;7587;9;;;
Sul;RS;;43;;;;2020-12-14;51;11377239;378893;2303;7681;94;;;
Sul;RS;;43;;;;2020-12-15;51;11377239;382251;3358;7766;85;;;
Sul;RS;;43;;;;2020-12-16;51;11377239;388704;6453;7862;96;;;
Sul;RS;;43;;;;2020-12-17;51;11377239;394816;6112;7944;82;;;
Sul;RS;;43;;;;2020-12-18;51;11377239;400537;5721;8007;63;;;
Sul;RS;;43;;;;2020-12-19;51;11377239;405598;5061;8072;65;;;
Sul;RS;;43;;;;2020-12-20;52;11377239;407755;2157;8087;15;;;
Sul;RS;;43;;;;2020-12-21;52;11377239;409794;2039;8159;72;;;
Sul;RS;;43;;;;2020-12-22;52;11377239;416000;6206;8260;101;;;
Sul;RS;;43;;;;2020-12-23;52;11377239;416098;98;8345;85;;;
Sul;RS;;43;;;;2020-12-24;52;11377239;426531;10433;8403;58;;;
Sul;RS;;43;;;;2020-12-25;52;11377239;428633;2102;8434;31;;;
Sul;RS;;43;;;;2020-12-26;52;11377239;430780;2147;8452;18;;;
Sul;RS;;43;;;;2020-12-27;53;11377239;431603;823;8492;40;;;
Sul;RS;;43;;;;2020-12-28;53;11377239;432241;638;8536;44;;;
Sul;RS;;43;;;;2020-12-29;53;11377239;438458;6217;8680;144;;;
Sul;RS;;43;;;;2020-12-30;53;11377239;444212;5754;8793;113;;;
Sul;RS;;43;;;;2020-12-31;53;11377239;449674;5462;8872;79;;;
Sul;RS;;43;;;;2021-01-01;53;11377239;451912;2238;8917;45;;;
Sul;RS;;43;;;;2021-01-02;53;11377239;452920;1008;8934;17;;;
Sul;RS;;43;;;;2021-01-03;1;11377239;454757;1837;8954;20;;;
Sul;RS;;43;;;;2021-01-04;1;11377239;455326;569;9018;64;;;
Sul;RS;;43;;;;2021-01-05;1;11377239;460609;5283;9125;107;;;
Sul;RS;;43;;;;2021-01-06;1;11377239;465337;4728;9226;101;;;
Sul;RS;;43;;;;2021-01-07;1;11377239;470138;4801;9293;67;;;
Sul;RS;;43;;;;2021-01-08;1;11377239;474917;4779;9359;66;;;
Sul;RS;;43;;;;2021-01-09;1;11377239;478501;3584;9413;54;;;
Sul;RS;;43;;;;2021-01-10;2;11377239;480480;1979;9439;26;;;
Sul;RS;;43;;;;2021-01-11;2;11377239;482062;1582;9498;59;;;
Sul;RS;;43;;;;2021-01-12;2;11377239;485757;3695;9619;121;;;
Sul;RS;;43;;;;2021-01-13;2;11377239;490980;5223;9699;80;;;
Sul;RS;;43;;;;2021-01-14;2;11377239;495585;4605;9790;91;;;
Sul;RS;;43;;;;2021-01-15;2;11377239;500792;5207;9838;48;;;
Sul;RS;;43;;;;2021-01-16;2;11377239;505021;4229;9876;38;;;
Sul;RS;;43;;;;2021-01-17;3;11377239;506885;1864;9921;45;;;
Sul;RS;;43;;;;2021-01-18;3;11377239;508058;1173;9967;46;;;
Sul;RS;;43;;;;2021-01-19;3;11377239;512343;4285;10051;84;;;
Sul;RS;;43;;;;2021-01-20;3;11377239;516288;3945;10123;72;;;
Sul;RS;;43;;;;2021-01-21;3;11377239;520313;4025;10196;73;;;
Sul;RS;;43;;;;2021-01-22;3;11377239;523367;3054;10241;45;;;
Sul;RS;;43;;;;2021-01-23;3;11377239;527182;3815;10299;58;;;
Sul;RS;;43;;;;2021-01-24;4;11377239;528045;863;10311;12;;;
Sul;RS;;43;;;;2021-01-25;4;11377239;528950;905;10360;49;;;
Sul;RS;;43;;;;2021-01-26;4;11377239;532944;3994;10443;83;;;
Sul;RS;;43;;;;2021-01-27;4;11377239;536746;3802;10512;69;;;
Sul;RS;;43;;;;2021-01-28;4;11377239;540157;3411;10567;55;;;
Sul;RS;;43;;;;2021-01-29;4;11377239;543499;3342;10615;48;;;
Sul;RS;;43;;;;2021-01-30;4;11377239;546708;3209;10663;48;;;
Sul;RS;;43;;;;2021-01-31;5;11377239;547282;574;10669;6;;;
Sul;RS;;43;;;;2021-02-01;5;11377239;548062;780;10715;46;;;
Sul;RS;;43;;;;2021-02-02;5;11377239;551317;3255;10778;63;;;
Sul;RS;;43;;;;2021-02-03;5;11377239;554353;3036;10826;48;;;
Sul;RS;;43;;;;2021-02-04;5;11377239;557125;2772;10881;55;;;
Sul;RS;;43;;;;2021-02-05;5;11377239;560540;3415;10929;48;;;
Sul;RS;;43;;;;2021-02-06;5;11377239;563706;3166;10984;55;;;
Sul;RS;;43;;;;2021-02-07;6;11377239;564216;510;10995;11;;;
Sul;RS;;43;;;;2021-02-08;6;11377239;564709;493;11028;33;;;
Sul;RS;;43;;;;2021-02-09;6;11377239;568416;3707;11115;87;;;
Sul;RS;;43;;;;2021-02-10;6;11377239;574012;5596;11169;54;;;
Sul;RS;;43;;;;2021-02-11;6;11377239;577345;3333;11244;75;;;
Sul;RS;;43;;;;2021-02-12;6;11377239;580518;3173;11300;56;;;
Sul;RS;;43;;;;2021-02-13;6;11377239;584024;3506;11355;55;;;
Sul;RS;;43;;;;2021-02-14;7;11377239;585346;1322;11379;24;;;
Sul;RS;;43;;;;2021-02-15;7;11377239;586315;969;11387;8;;;
Sul;RS;;43;;;;2021-02-16;7;11377239;588212;1897;11407;20;;;
